Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,GW0409_sysqc_SysQC_RI4_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RI4,1
Unknown,GW0409_qc_pre_RG6_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RG6,1
Unknown,GW0409_qc_pre_RG12_rep2_msmethod,msdatapath,msmethodpath\msmethodfilename,RG12,1
Unknown,GW0409_qc2_pre_R1_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,GW0409_dm_pre_RH11_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RH11,1
Unknown,GW0409_dm_pre_RH7_rep2_msmethod,msdatapath,msmethodpath\msmethodfilename,RH7,1
Unknown,GW0409_lib_pre_GB10_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,GB10,1
Unknown,GW0409_lib_pre_GB11_rep2_msmethod,msdatapath,msmethodpath\msmethodfilename,GB11,1
Unknown,GW0409_lib_pre_GB14_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,GB14,1
Unknown,GW0409_lib_pre_GB13_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,GB13,1
Unknown,GW0409_lib_pre_GB12_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,GB12,1
Unknown,GW0409_TrueBlank_pre_R5_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,R5,1
Unknown,GW0409_TrueBlank_pre_R5_rep2_msmethod,msdatapath,msmethodpath\msmethodfilename,R5,1
Unknown,GW0409_c_blo1_RD2_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RD2,5
Unknown,GW0409_e_blo1_RF10_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RF10,5
Unknown,GW0409_g_blo1_BD13_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,BD13,5
Unknown,GW0409_a_blo1_RB23_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RB23,1
Unknown,GW0409_apple_blo1_RE9_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RE9,5
Unknown,GW0409_b_blo1_RC16_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,RC16,1
Unknown,GW0409_f_blo1_BC12_rep1_msmethod,msdatapath,msmethodpath\msmethodfilename,BC12,5
